"Notes"	"Year"	"Year Code"	"State"	"State Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate
	"1983"	"1983"	"Mississippi"	"28"	"35-44 years"	"35-44"	777	286476	271.2
	"1983"	"1983"	"Mississippi"	"28"	"45-54 years"	"45-54"	1483	229022	647.5
	"1983"	"1983"	"Mississippi"	"28"	"55-64 years"	"55-64"	3410	221813	1537.3
	"1983"	"1983"	"Mississippi"	"28"	"65-74 years"	"65-74"	5645	178727	3158.4
	"1983"	"1983"	"Mississippi"	"28"	"75-84 years"	"75-84"	6430	95192	6754.8
	"1983"	"1983"	"Mississippi"	"28"	"85+ years"	"85+"	4036	26235	15384.0
	"1983"	"1983"	"Mississippi"	"28"	"Not Stated"	"NS"	32	Not Applicable	Not Applicable
	"1983"	"1983"	"Missouri"	"29"	"< 1 year"	"1"	810	75599	1071.4
	"1983"	"1983"	"Missouri"	"29"	"1-4 years"	"1-4"	165	296734	55.6
	"1983"	"1983"	"Missouri"	"29"	"5-9 years"	"5-9"	93	338962	27.4
	"1983"	"1983"	"Missouri"	"29"	"10-14 years"	"10-14"	101	371012	27.2
	"1983"	"1983"	"Missouri"	"29"	"15-19 years"	"15-19"	317	399483	79.4
	"1983"	"1983"	"Missouri"	"29"	"20-24 years"	"20-24"	466	449103	103.8
	"1983"	"1983"	"Missouri"	"29"	"25-34 years"	"25-34"	953	796189	119.7
	"1983"	"1983"	"Missouri"	"29"	"35-44 years"	"35-44"	1164	592407	196.5
	"1983"	"1983"	"Missouri"	"29"	"45-54 years"	"45-54"	2587	476605	542.8
	"1983"	"1983"	"Missouri"	"29"	"55-64 years"	"55-64"	6485	478329	1355.8
	"1983"	"1983"	"Missouri"	"29"	"65-74 years"	"65-74"	11171	382250	2922.4
	"1983"	"1983"	"Missouri"	"29"	"75-84 years"	"75-84"	14426	221125	6523.9
	"1983"	"1983"	"Missouri"	"29"	"85+ years"	"85+"	10776	67354	15999.0
	"1983"	"1983"	"Missouri"	"29"	"Not Stated"	"NS"	11	Not Applicable	Not Applicable
	"1983"	"1983"	"Montana"	"30"	"< 1 year"	"1"	126	14063	896.0
	"1983"	"1983"	"Montana"	"30"	"1-4 years"	"1-4"	36	56386	63.8
	"1983"	"1983"	"Montana"	"30"	"5-9 years"	"5-9"	19	61705	30.8 (Unreliable)
	"1983"	"1983"	"Montana"	"30"	"10-14 years"	"10-14"	28	63443	44.1
	"1983"	"1983"	"Montana"	"30"	"15-19 years"	"15-19"	76	66183	114.8
	"1983"	"1983"	"Montana"	"30"	"20-24 years"	"20-24"	102	70746	144.2
	"1983"	"1983"	"Montana"	"30"	"25-34 years"	"25-34"	194	139020	139.5
	"1983"	"1983"	"Montana"	"30"	"35-44 years"	"35-44"	211	101501	207.9
	"1983"	"1983"	"Montana"	"30"	"45-54 years"	"45-54"	345	75530	456.8
	"1983"	"1983"	"Montana"	"30"	"55-64 years"	"55-64"	872	72510	1202.6
	"1983"	"1983"	"Montana"	"30"	"65-74 years"	"65-74"	1525	56373	2705.2
	"1983"	"1983"	"Montana"	"30"	"75-84 years"	"75-84"	1723	27182	6338.8
	"1983"	"1983"	"Montana"	"30"	"85+ years"	"85+"	1455	9352	15558.2
	"1983"	"1983"	"Montana"	"30"	"Not Stated"	"NS"	1	Not Applicable	Not Applicable
	"1983"	"1983"	"Nebraska"	"31"	"< 1 year"	"1"	259	26232	987.3
	"1983"	"1983"	"Nebraska"	"31"	"1-4 years"	"1-4"	73	103943	70.2
	"1983"	"1983"	"Nebraska"	"31"	"5-9 years"	"5-9"	23	115703	19.9
	"1983"	"1983"	"Nebraska"	"31"	"10-14 years"	"10-14"	33	118678	27.8
	"1983"	"1983"	"Nebraska"	"31"	"15-19 years"	"15-19"	88	125542	70.1
	"1983"	"1983"	"Nebraska"	"31"	"20-24 years"	"20-24"	139	146208	95.1
	"1983"	"1983"	"Nebraska"	"31"	"25-34 years"	"25-34"	206	265126	77.7
	"1983"	"1983"	"Nebraska"	"31"	"35-44 years"	"35-44"	267	182001	146.7
	"1983"	"1983"	"Nebraska"	"31"	"45-54 years"	"45-54"	638	145112	439.7
	"1983"	"1983"	"Nebraska"	"31"	"55-64 years"	"55-64"	1624	143341	1133.0
	"1983"	"1983"	"Nebraska"	"31"	"65-74 years"	"65-74"	3077	115710	2659.2
	"1983"	"1983"	"Nebraska"	"31"	"75-84 years"	"75-84"	4344	70896	6127.3
	"1983"	"1983"	"Nebraska"	"31"	"85+ years"	"85+"	3945	26058	15139.3
	"1983"	"1983"	"Nebraska"	"31"	"Not Stated"	"NS"	2	Not Applicable	Not Applicable
	"1983"	"1983"	"Nevada"	"32"	"< 1 year"	"1"	153	14312	1069.0
	"1983"	"1983"	"Nevada"	"32"	"1-4 years"	"1-4"	23	55850	41.2
	"1983"	"1983"	"Nevada"	"32"	"5-9 years"	"5-9"	12	58864	20.4 (Unreliable)
	"1983"	"1983"	"Nevada"	"32"	"10-14 years"	"10-14"	17	65205	26.1 (Unreliable)
	"1983"	"1983"	"Nevada"	"32"	"15-19 years"	"15-19"	69	69557	99.2
	"1983"	"1983"	"Nevada"	"32"	"20-24 years"	"20-24"	99	78399	126.3
	"1983"	"1983"	"Nevada"	"32"	"25-34 years"	"25-34"	251	175277	143.2
	"1983"	"1983"	"Nevada"	"32"	"35-44 years"	"35-44"	293	125673	233.1
	"1983"	"1983"	"Nevada"	"32"	"45-54 years"	"45-54"	552	92786	594.9
	"1983"	"1983"	"Nevada"	"32"	"55-64 years"	"55-64"	1228	85114	1442.8
	"1983"	"1983"	"Nevada"	"32"	"65-74 years"	"65-74"	1582	56503	2799.9
	"1983"	"1983"	"Nevada"	"32"	"75-84 years"	"75-84"	1368	20172	6781.7
	"1983"	"1983"	"Nevada"	"32"	"85+ years"	"85+"	723	4613	15673.1
	"1983"	"1983"	"Nevada"	"32"	"Not Stated"	"NS"	8	Not Applicable	Not Applicable
	"1983"	"1983"	"New Hampshire"	"33"	"< 1 year"	"1"	119	13799	862.4
	"1983"	"1983"	"New Hampshire"	"33"	"1-4 years"	"1-4"	20	53632	37.3
	"1983"	"1983"	"New Hampshire"	"33"	"5-9 years"	"5-9"	17	63816	26.6 (Unreliable)
	"1983"	"1983"	"New Hampshire"	"33"	"10-14 years"	"10-14"	23	73520	31.3
	"1983"	"1983"	"New Hampshire"	"33"	"15-19 years"	"15-19"	64	80315	79.7
	"1983"	"1983"	"New Hampshire"	"33"	"20-24 years"	"20-24"	85	88809	95.7
	"1983"	"1983"	"New Hampshire"	"33"	"25-34 years"	"25-34"	118	168679	70.0
	"1983"	"1983"	"New Hampshire"	"33"	"35-44 years"	"35-44"	190	130701	145.4
	"1983"	"1983"	"New Hampshire"	"33"	"45-54 years"	"45-54"	426	89342	476.8
	"1983"	"1983"	"New Hampshire"	"33"	"55-64 years"	"55-64"	1101	85082	1294.0
	"1983"	"1983"	"New Hampshire"	"33"	"65-74 years"	"65-74"	1905	65275	2918.4
	"1983"	"1983"	"New Hampshire"	"33"	"75-84 years"	"75-84"	2115	34649	6104.1
	"1983"	"1983"	"New Hampshire"	"33"	"85+ years"	"85+"	1790	10897	16426.5
	"1983"	"1983"	"New Hampshire"	"33"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"1983"	"1983"	"New Jersey"	"34"	"< 1 year"	"1"	1137	99194	1146.2
	"1983"	"1983"	"New Jersey"	"34"	"1-4 years"	"1-4"	167	377804	44.2
	"1983"	"1983"	"New Jersey"	"34"	"5-9 years"	"5-9"	108	461916	23.4
	"1983"	"1983"	"New Jersey"	"34"	"10-14 years"	"10-14"	135	554608	24.3
	"1983"	"1983"	"New Jersey"	"34"	"15-19 years"	"15-19"	384	634014	60.6
	"1983"	"1983"	"New Jersey"	"34"	"20-24 years"	"20-24"	604	630832	95.7
	"1983"	"1983"	"New Jersey"	"34"	"25-34 years"	"25-34"	1381	1203456	114.8
	"1983"	"1983"	"New Jersey"	"34"	"35-44 years"	"35-44"	1853	1002482	184.8
	"1983"	"1983"	"New Jersey"	"34"	"45-54 years"	"45-54"	4018	784551	512.1
	"1983"	"1983"	"New Jersey"	"34"	"55-64 years"	"55-64"	10598	802126	1321.2
	"1983"	"1983"	"New Jersey"	"34"	"65-74 years"	"65-74"	17034	565476	3012.3
	"1983"	"1983"	"New Jersey"	"34"	"75-84 years"	"75-84"	18793	274960	6834.8
	"1983"	"1983"	"New Jersey"	"34"	"85+ years"	"85+"	13046	81134	16079.6
	"1983"	"1983"	"New Jersey"	"34"	"Not Stated"	"NS"	31	Not Applicable	Not Applicable
	"1983"	"1983"	"New Mexico"	"35"	"< 1 year"	"1"	277	27617	1003.0
	"1983"	"1983"	"New Mexico"	"35"	"1-4 years"	"1-4"	74	103344	71.6
	"1983"	"1983"	"New Mexico"	"35"	"5-9 years"	"5-9"	30	110334	27.2
	"1983"	"1983"	"New Mexico"	"35"	"10-14 years"	"10-14"	42	116809	36.0
	"1983"	"1983"	"New Mexico"	"35"	"15-19 years"	"15-19"	146	122915	118.8
	"1983"	"1983"	"New Mexico"	"35"	"20-24 years"	"20-24"	210	130438	161.0
	"1983"	"1983"	"New Mexico"	"35"	"25-34 years"	"25-34"	388	240248	161.5
	"1983"	"1983"	"New Mexico"	"35"	"35-44 years"	"35-44"	371	170944	217.0
	"1983"	"1983"	"New Mexico"	"35"	"45-54 years"	"45-54"	640	128516	498.0
	"1983"	"1983"	"New Mexico"	"35"	"55-64 years"	"55-64"	1232	115074	1070.6
	"1983"	"1983"	"New Mexico"	"35"	"65-74 years"	"65-74"	2029	81616	2486.0
	"1983"	"1983"	"New Mexico"	"35"	"75-84 years"	"75-84"	2227	38033	5855.4
	"1983"	"1983"	"New Mexico"	"35"	"85+ years"	"85+"	1534	10247	14970.2
	"1983"	"1983"	"New Mexico"	"35"	"Not Stated"	"NS"	5	Not Applicable	Not Applicable
	"1983"	"1983"	"New York"	"36"	"< 1 year"	"1"	2872	248617	1155.2
	"1983"	"1983"	"New York"	"36"	"1-4 years"	"1-4"	491	939021	52.3
	"1983"	"1983"	"New York"	"36"	"5-9 years"	"5-9"	267	1115141	23.9
	"1983"	"1983"	"New York"	"36"	"10-14 years"	"10-14"	353	1290658	27.4
	"1983"	"1983"	"New York"	"36"	"15-19 years"	"15-19"	1045	1494786	69.9
	"1983"	"1983"	"New York"	"36"	"20-24 years"	"20-24"	1588	1573183	100.9
	"1983"	"1983"	"New York"	"36"	"25-34 years"	"25-34"	4188	2919235	143.5
	"1983"	"1983"	"New York"	"36"	"35-44 years"	"35-44"	5337	2278480	234.2
	"1983"	"1983"	"New York"	"36"	"45-54 years"	"45-54"	10304	1800399	572.3
	"1983"	"1983"	"New York"	"36"	"55-64 years"	"55-64"	23936	1818669	1316.1
	"1983"	"1983"	"New York"	"36"	"65-74 years"	"65-74"	38548	1308210	2946.6
	"1983"	"1983"	"New York"	"36"	"75-84 years"	"75-84"	46355	700251	6619.8
	"1983"	"1983"	"New York"	"36"	"85+ years"	"85+"	34568	214145	16142.3
	"1983"	"1983"	"New York"	"36"	"Not Stated"	"NS"	33	Not Applicable	Not Applicable
	"1983"	"1983"	"North Carolina"	"37"	"< 1 year"	"1"	1106	83884	1318.5
	"1983"	"1983"	"North Carolina"	"37"	"1-4 years"	"1-4"	180	333549	54.0
	"1983"	"1983"	"North Carolina"	"37"	"5-9 years"	"5-9"	107	412950	25.9
	"1983"	"1983"	"North Carolina"	"37"	"10-14 years"	"10-14"	122	480795	25.4
	"1983"	"1983"	"North Carolina"	"37"	"15-19 years"	"15-19"	423	515628	82.0
	"1983"	"1983"	"North Carolina"	"37"	"20-24 years"	"20-24"	580	607778	95.4
	"1983"	"1983"	"North Carolina"	"37"	"25-34 years"	"25-34"	1210	1031257	117.3
	"1983"	"1983"	"North Carolina"	"37"	"35-44 years"	"35-44"	1739	774450	224.5
	"1983"	"1983"	"North Carolina"	"37"	"45-54 years"	"45-54"	3552	602292	589.7
	"1983"	"1983"	"North Carolina"	"37"	"55-64 years"	"55-64"	8274	570387	1450.6
	"1983"	"1983"	"North Carolina"	"37"	"65-74 years"	"65-74"	12729	416977	3052.7
	"1983"	"1983"	"North Carolina"	"37"	"75-84 years"	"75-84"	12410	194843	6369.2
	"1983"	"1983"	"North Carolina"	"37"	"85+ years"	"85+"	7769	52779	14719.9
	"1983"	"1983"	"North Carolina"	"37"	"Not Stated"	"NS"	7	Not Applicable	Not Applicable
	"1983"	"1983"	"North Dakota"	"38"	"< 1 year"	"1"	110	12380	888.5
	"1983"	"1983"	"North Dakota"	"38"	"1-4 years"	"1-4"	13	47808	27.2 (Unreliable)
	"1983"	"1983"	"North Dakota"	"38"	"5-9 years"	"5-9"	7	50960	13.7 (Unreliable)
	"1983"	"1983"	"North Dakota"	"38"	"10-14 years"	"10-14"	13	50387	25.8 (Unreliable)
	"1983"	"1983"	"North Dakota"	"38"	"15-19 years"	"15-19"	39	55698	70.0
	"1983"	"1983"	"North Dakota"	"38"	"20-24 years"	"20-24"	77	69379	111.0
	"1983"	"1983"	"North Dakota"	"38"	"25-34 years"	"25-34"	100	116398	85.9
	"1983"	"1983"	"North Dakota"	"38"	"35-44 years"	"35-44"	108	71951	150.1
	"1983"	"1983"	"North Dakota"	"38"	"45-54 years"	"45-54"	241	58628	411.1
	"1983"	"1983"	"North Dakota"	"38"	"55-64 years"	"55-64"	570	58624	972.3
	"1983"	"1983"	"North Dakota"	"38"	"65-74 years"	"65-74"	1236	48457	2550.7
	"1983"	"1983"	"North Dakota"	"38"	"75-84 years"	"75-84"	1636	27446	5960.8
	"1983"	"1983"	"North Dakota"	"38"	"85+ years"	"85+"	1426	8997	15849.7
	"1983"	"1983"	"North Dakota"	"38"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"1983"	"1983"	"Ohio"	"39"	"< 1 year"	"1"	1775	158769	1118.0
	"1983"	"1983"	"Ohio"	"39"	"1-4 years"	"1-4"	359	643125	55.8
	"1983"	"1983"	"Ohio"	"39"	"5-9 years"	"5-9"	192	756642	25.4
	"1983"	"1983"	"Ohio"	"39"	"10-14 years"	"10-14"	247	851577	29.0
	"1983"	"1983"	"Ohio"	"39"	"15-19 years"	"15-19"	693	894063	77.5
	"1983"	"1983"	"Ohio"	"39"	"20-24 years"	"20-24"	926	961362	96.3
	"1983"	"1983"	"Ohio"	"39"	"25-34 years"	"25-34"	1886	1787498	105.5
	"1983"	"1983"	"Ohio"	"39"	"35-44 years"	"35-44"	2488	1307448	190.3
	"1983"	"1983"	"Ohio"	"39"	"45-54 years"	"45-54"	5696	1055685	539.6
	"1983"	"1983"	"Ohio"	"39"	"55-64 years"	"55-64"	14865	1069656	1389.7
	"1983"	"1983"	"Ohio"	"39"	"65-74 years"	"65-74"	23264	749956	3102.0
	"1983"	"1983"	"Ohio"	"39"	"75-84 years"	"75-84"	25917	379995	6820.4
	"1983"	"1983"	"Ohio"	"39"	"85+ years"	"85+"	19239	119867	16050.3
	"1983"	"1983"	"Ohio"	"39"	"Not Stated"	"NS"	4	Not Applicable	Not Applicable
	"1983"	"1983"	"Oklahoma"	"40"	"< 1 year"	"1"	618	56902	1086.1
	"1983"	"1983"	"Oklahoma"	"40"	"1-4 years"	"1-4"	136	217274	62.6
	"1983"	"1983"	"Oklahoma"	"40"	"5-9 years"	"5-9"	77	236826	32.5
	"1983"	"1983"	"Oklahoma"	"40"	"10-14 years"	"10-14"	91	251859	36.1
	"1983"	"1983"	"Oklahoma"	"40"	"15-19 years"	"15-19"	250	260193	96.1
	"1983"	"1983"	"Oklahoma"	"40"	"20-24 years"	"20-24"	403	305873	131.8
	"1983"	"1983"	"Oklahoma"	"40"	"25-34 years"	"25-34"	775	542542	142.8
	"1983"	"1983"	"Oklahoma"	"40"	"35-44 years"	"35-44"	874	401004	218.0
	"1983"	"1983"	"Oklahoma"	"40"	"45-54 years"	"45-54"	1676	318366	526.4
	"1983"	"1983"	"Oklahoma"	"40"	"55-64 years"	"55-64"	3838	310947	1234.3
	"1983"	"1983"	"Oklahoma"	"40"	"65-74 years"	"65-74"	6571	225147	2918.5
	"1983"	"1983"	"Oklahoma"	"40"	"75-84 years"	"75-84"	8263	128501	6430.3
	"1983"	"1983"	"Oklahoma"	"40"	"85+ years"	"85+"	5842	37553	15556.7
	"1983"	"1983"	"Oklahoma"	"40"	"Not Stated"	"NS"	24	Not Applicable	Not Applicable
	"1983"	"1983"	"Oregon"	"41"	"< 1 year"	"1"	385	39977	963.1
	"1983"	"1983"	"Oregon"	"41"	"1-4 years"	"1-4"	98	163985	59.8
	"1983"	"1983"	"Oregon"	"41"	"5-9 years"	"5-9"	63	188513	33.4
	"1983"	"1983"	"Oregon"	"41"	"10-14 years"	"10-14"	51	197589	25.8
	"1983"	"1983"	"Oregon"	"41"	"15-19 years"	"15-19"	168	199370	84.3
	"1983"	"1983"	"Oregon"	"41"	"20-24 years"	"20-24"	254	217254	116.9
	"1983"	"1983"	"Oregon"	"41"	"25-34 years"	"25-34"	502	482855	104.0
	"1983"	"1983"	"Oregon"	"41"	"35-44 years"	"35-44"	581	350419	165.8
	"1983"	"1983"	"Oregon"	"41"	"45-54 years"	"45-54"	1129	237179	476.0
	"1983"	"1983"	"Oregon"	"41"	"55-64 years"	"55-64"	2905	243164	1194.7
	"1983"	"1983"	"Oregon"	"41"	"65-74 years"	"65-74"	5366	199324	2692.1
	"1983"	"1983"	"Oregon"	"41"	"75-84 years"	"75-84"	6115	100281	6097.9
	"1983"	"1983"	"Oregon"	"41"	"85+ years"	"85+"	4845	32131	15078.9
	"1983"	"1983"	"Oregon"	"41"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"1983"	"1983"	"Pennsylvania"	"42"	"< 1 year"	"1"	1784	158201	1127.7
	"1983"	"1983"	"Pennsylvania"	"42"	"1-4 years"	"1-4"	293	621825	47.1
	"1983"	"1983"	"Pennsylvania"	"42"	"5-9 years"	"5-9"	149	737507	20.2
	"1983"	"1983"	"Pennsylvania"	"42"	"10-14 years"	"10-14"	175	865181	20.2
	"1983"	"1983"	"Pennsylvania"	"42"	"15-19 years"	"15-19"	650	976909	66.5
	"1983"	"1983"	"Pennsylvania"	"42"	"20-24 years"	"20-24"	985	1053866	93.5
	"1983"	"1983"	"Pennsylvania"	"42"	"25-34 years"	"25-34"	2020	1869074	108.1
	"1983"	"1983"	"Pennsylvania"	"42"	"35-44 years"	"35-44"	2710	1406489	192.7
	"1983"	"1983"	"Pennsylvania"	"42"	"45-54 years"	"45-54"	6332	1186048	533.9
	"1983"	"1983"	"Pennsylvania"	"42"	"55-64 years"	"55-64"	18011	1328993	1355.2
	"1983"	"1983"	"Pennsylvania"	"42"	"65-74 years"	"65-74"	30775	998233	3082.9
	"1983"	"1983"	"Pennsylvania"	"42"	"75-84 years"	"75-84"	33813	493137	6856.7
	"1983"	"1983"	"Pennsylvania"	"42"	"85+ years"	"85+"	23737	145034	16366.5
	"1983"	"1983"	"Pennsylvania"	"42"	"Not Stated"	"NS"	25	Not Applicable	Not Applicable
	"1983"	"1983"	"Rhode Island"	"44"	"< 1 year"	"1"	147	12595	1167.1
	"1983"	"1983"	"Rhode Island"	"44"	"1-4 years"	"1-4"	14	48267	29.0 (Unreliable)
	"1983"	"1983"	"Rhode Island"	"44"	"5-9 years"	"5-9"	10	56251	17.8 (Unreliable)
	"1983"	"1983"	"Rhode Island"	"44"	"10-14 years"	"10-14"	14	67206	20.8 (Unreliable)
	"1983"	"1983"	"Rhode Island"	"44"	"15-19 years"	"15-19"	36	81063	44.4
	"1983"	"1983"	"Rhode Island"	"44"	"20-24 years"	"20-24"	78	95854	81.4
	"1983"	"1983"	"Rhode Island"	"44"	"25-34 years"	"25-34"	142	155432	91.4
	"1983"	"1983"	"Rhode Island"	"44"	"35-44 years"	"35-44"	198	113027	175.2
	"1983"	"1983"	"Rhode Island"	"44"	"45-54 years"	"45-54"	438	88580	494.5
	"1983"	"1983"	"Rhode Island"	"44"	"55-64 years"	"55-64"	1258	103370	1217.0
	"1983"	"1983"	"Rhode Island"	"44"	"65-74 years"	"65-74"	2236	79672	2806.5
	"1983"	"1983"	"Rhode Island"	"44"	"75-84 years"	"75-84"	2623	41981	6248.1
	"1983"	"1983"	"Rhode Island"	"44"	"85+ years"	"85+"	2113	13604	15532.2
	"1983"	"1983"	"Rhode Island"	"44"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"1983"	"1983"	"South Carolina"	"45"	"< 1 year"	"1"	760	50755	1497.4
	"1983"	"1983"	"South Carolina"	"45"	"1-4 years"	"1-4"	133	199969	66.5
	"1983"	"1983"	"South Carolina"	"45"	"5-9 years"	"5-9"	83	237758	34.9
	"1983"	"1983"	"South Carolina"	"45"	"10-14 years"	"10-14"	89	266804	33.4
	"1983"	"1983"	"South Carolina"	"45"	"15-19 years"	"15-19"	275	287684	95.6
	"1983"	"1983"	"South Carolina"	"45"	"20-24 years"	"20-24"	389	328581	118.4
	"1983"	"1983"	"South Carolina"	"45"	"25-34 years"	"25-34"	767	551402	139.1
	"1983"	"1983"	"South Carolina"	"45"	"35-44 years"	"35-44"	1114	402070	277.1
	"1983"	"1983"	"South Carolina"	"45"	"45-54 years"	"45-54"	1984	301797	657.4
	"1983"	"1983"	"South Carolina"	"45"	"55-64 years"	"55-64"	4516	288523	1565.2
	"1983"	"1983"	"South Carolina"	"45"	"65-74 years"	"65-74"	6690	206294	3242.9
	"1983"	"1983"	"South Carolina"	"45"	"75-84 years"	"75-84"	6070	89627	6772.5
	"1983"	"1983"	"South Carolina"	"45"	"85+ years"	"85+"	3293	23574	13968.8
	"1983"	"1983"	"South Carolina"	"45"	"Not Stated"	"NS"	1	Not Applicable	Not Applicable
	"1983"	"1983"	"South Dakota"	"46"	"< 1 year"	"1"	135	12526	1077.8
	"1983"	"1983"	"South Dakota"	"46"	"1-4 years"	"1-4"	33	49176	67.1
	"1983"	"1983"	"South Dakota"	"46"	"5-9 years"	"5-9"	14	52637	26.6 (Unreliable)
	"1983"	"1983"	"South Dakota"	"46"	"10-14 years"	"10-14"	12	52353	22.9 (Unreliable)
	"1983"	"1983"	"South Dakota"	"46"	"15-19 years"	"15-19"	58	56952	101.8
	"1983"	"1983"	"South Dakota"	"46"	"20-24 years"	"20-24"	67	66915	100.1
	"1983"	"1983"	"South Dakota"	"46"	"25-34 years"	"25-34"	115	109830	104.7
	"1983"	"1983"	"South Dakota"	"46"	"35-44 years"	"35-44"	135	72369	186.5
	"1983"	"1983"	"South Dakota"	"46"	"45-54 years"	"45-54"	309	61485	502.6
	"1983"	"1983"	"South Dakota"	"46"	"55-64 years"	"55-64"	776	63963	1213.2
	"1983"	"1983"	"South Dakota"	"46"	"65-74 years"	"65-74"	1356	52203	2597.6
	"1983"	"1983"	"South Dakota"	"46"	"75-84 years"	"75-84"	1882	31279	6016.8
	"1983"	"1983"	"South Dakota"	"46"	"85+ years"	"85+"	1735	11530	15047.7
	"1983"	"1983"	"South Dakota"	"46"	"Not Stated"	"NS"	1	Not Applicable	Not Applicable
	"1983"	"1983"	"Tennessee"	"47"	"< 1 year"	"1"	836	65481	1276.7
	"1983"	"1983"	"Tennessee"	"47"	"1-4 years"	"1-4"	136	265266	51.3
	"1983"	"1983"	"Tennessee"	"47"	"5-9 years"	"5-9"	92	325571	28.3
	"1983"	"1983"	"Tennessee"	"47"	"10-14 years"	"10-14"	110	366915	30.0
	"1983"	"1983"	"Tennessee"	"47"	"15-19 years"	"15-19"	326	386594	84.3
	"1983"	"1983"	"Tennessee"	"47"	"20-24 years"	"20-24"	512	427377	119.8
	"1983"	"1983"	"Tennessee"	"47"	"25-34 years"	"25-34"	1015	778040	130.5
	"1983"	"1983"	"Tennessee"	"47"	"35-44 years"	"35-44"	1315	594876	221.1
	"1983"	"1983"	"Tennessee"	"47"	"45-54 years"	"45-54"	2721	462246	588.6
	"1983"	"1983"	"Tennessee"	"47"	"55-64 years"	"55-64"	6221	436274	1425.9
	"1983"	"1983"	"Tennessee"	"47"	"65-74 years"	"65-74"	10008	332908	3006.2
	"1983"	"1983"	"Tennessee"	"47"	"75-84 years"	"75-84"	11128	170494	6526.9
	"1983"	"1983"	"Tennessee"	"47"	"85+ years"	"85+"	7195	46883	15346.7
	"1983"	"1983"	"Tennessee"	"47"	"Not Stated"	"NS"	6	Not Applicable	Not Applicable
	"1983"	"1983"	"Texas"	"48"	"< 1 year"	"1"	3265	295249	1105.8
	"1983"	"1983"	"Texas"	"48"	"1-4 years"	"1-4"	707	1095536	64.5
	"1983"	"1983"	"Texas"	"48"	"5-9 years"	"5-9"	363	1195086	30.4
	"1983"	"1983"	"Texas"	"48"	"10-14 years"	"10-14"	380	1292522	29.4
	"1983"	"1983"	"Texas"	"48"	"15-19 years"	"15-19"	1280	1310787	97.7
	"1983"	"1983"	"Texas"	"48"	"20-24 years"	"20-24"	2068	1509682	137.0
	"1983"	"1983"	"Texas"	"48"	"25-34 years"	"25-34"	4068	2890690	140.7
	"1983"	"1983"	"Texas"	"48"	"35-44 years"	"35-44"	4195	1957261	214.3
	"1983"	"1983"	"Texas"	"48"	"45-54 years"	"45-54"	7677	1454408	527.8
	"1983"	"1983"	"Texas"	"48"	"55-64 years"	"55-64"	16610	1305268	1272.5
	"1983"	"1983"	"Texas"	"48"	"65-74 years"	"65-74"	25785	881541	2925.0
	"1983"	"1983"	"Texas"	"48"	"75-84 years"	"75-84"	29156	457720	6369.8
	"1983"	"1983"	"Texas"	"48"	"85+ years"	"85+"	19243	127316	15114.4
	"1983"	"1983"	"Texas"	"48"	"Not Stated"	"NS"	16	Not Applicable	Not Applicable
	"1983"	"1983"	"Utah"	"49"	"< 1 year"	"1"	346	39474	876.5
	"1983"	"1983"	"Utah"	"49"	"1-4 years"	"1-4"	93	163132	57.0
	"1983"	"1983"	"Utah"	"49"	"5-9 years"	"5-9"	47	174396	27.0
	"1983"	"1983"	"Utah"	"49"	"10-14 years"	"10-14"	42	143269	29.3
	"1983"	"1983"	"Utah"	"49"	"15-19 years"	"15-19"	101	128619	78.5
	"1983"	"1983"	"Utah"	"49"	"20-24 years"	"20-24"	125	151426	82.5
	"1983"	"1983"	"Utah"	"49"	"25-34 years"	"25-34"	299	280606	106.6
	"1983"	"1983"	"Utah"	"49"	"35-44 years"	"35-44"	299	166363	179.7
	"1983"	"1983"	"Utah"	"49"	"45-54 years"	"45-54"	480	118007	406.8
	"1983"	"1983"	"Utah"	"49"	"55-64 years"	"55-64"	1007	105098	958.2
	"1983"	"1983"	"Utah"	"49"	"65-74 years"	"65-74"	1781	75404	2361.9
	"1983"	"1983"	"Utah"	"49"	"75-84 years"	"75-84"	2246	37528	5984.9
	"1983"	"1983"	"Utah"	"49"	"85+ years"	"85+"	1643	10303	15946.8
	"1983"	"1983"	"Utah"	"49"	"Not Stated"	"NS"	3	Not Applicable	Not Applicable
	"1983"	"1983"	"Vermont"	"50"	"< 1 year"	"1"	69	7954	867.5
	"1983"	"1983"	"Vermont"	"50"	"1-4 years"	"1-4"	14	31006	45.2 (Unreliable)
	"1983"	"1983"	"Vermont"	"50"	"5-9 years"	"5-9"	12	35522	33.8 (Unreliable)
	"1983"	"1983"	"Vermont"	"50"	"10-14 years"	"10-14"	12	41024	29.3 (Unreliable)
	"1983"	"1983"	"Vermont"	"50"	"15-19 years"	"15-19"	43	44642	96.3
	"1983"	"1983"	"Vermont"	"50"	"20-24 years"	"20-24"	55	52457	104.8
	"1983"	"1983"	"Vermont"	"50"	"25-34 years"	"25-34"	89	89185	99.8
	"1983"	"1983"	"Vermont"	"50"	"35-44 years"	"35-44"	106	68757	154.2
	"1983"	"1983"	"Vermont"	"50"	"45-54 years"	"45-54"	232	47267	490.8
