"Notes"	"Year"	"Year Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"2007"	"2007"	"Arizona"	"04"	45554	6167681	738.6
	"2007"	"2007"	"Arkansas"	"05"	28191	2848650	989.6
	"2007"	"2007"	"California"	"06"	233720	36250311	644.7
	"2007"	"2007"	"Colorado"	"08"	29993	4803868	624.4
	"2007"	"2007"	"Connecticut"	"09"	28651	3527270	812.3
	"2007"	"2007"	"Delaware"	"10"	7327	871749	840.5
	"2007"	"2007"	"District of Columbia"	"11"	5188	574404	903.2
	"2007"	"2007"	"Florida"	"12"	168096	18367842	915.2
	"2007"	"2007"	"Georgia"	"13"	68331	9349988	730.8
	"2007"	"2007"	"Hawaii"	"15"	9495	1315675	721.7
	"2007"	"2007"	"Idaho"	"16"	10822	1505105	719.0
	"2007"	"2007"	"Illinois"	"17"	100503	12695866	791.6
	"2007"	"2007"	"Indiana"	"18"	54000	6379599	846.4
	"2007"	"2007"	"Iowa"	"19"	27221	2999212	907.6
	"2007"	"2007"	"Kansas"	"20"	24491	2783785	879.8
	"2007"	"2007"	"Kentucky"	"21"	40090	4256672	941.8
	"2007"	"2007"	"Louisiana"	"22"	39966	4375581	913.4
	"2007"	"2007"	"Maine"	"23"	12493	1327040	941.4
	"2007"	"2007"	"Maryland"	"24"	43757	5653408	774.0
	"2007"	"2007"	"Massachusetts"	"25"	52917	6431559	822.8
	"2007"	"2007"	"Michigan"	"26"	86721	10001284	867.1
	"2007"	"2007"	"Minnesota"	"27"	37138	5207203	713.2
	"2007"	"2007"	"Mississippi"	"28"	28255	2928350	964.9
	"2007"	"2007"	"Missouri"	"29"	54166	5887612	920.0
	"2007"	"2007"	"Montana"	"30"	8624	964706	894.0
	"2007"	"2007"	"Nebraska"	"31"	15263	1783440	855.8
	"2007"	"2007"	"Nevada"	"32"	18687	2601072	718.4
	"2007"	"2007"	"New Hampshire"	"33"	10303	1312540	785.0
	"2007"	"2007"	"New Jersey"	"34"	69662	8677885	802.8
	"2007"	"2007"	"New Mexico"	"35"	15482	1990070	778.0
	"2007"	"2007"	"New York"	"36"	147680	19132335	771.9
	"2007"	"2007"	"North Carolina"	"37"	76046	9118037	834.0
	"2007"	"2007"	"North Dakota"	"38"	5561	652822	851.8
	"2007"	"2007"	"Ohio"	"39"	106534	11500468	926.3
	"2007"	"2007"	"Oklahoma"	"40"	36032	3634349	991.4
	"2007"	"2007"	"Oregon"	"41"	31403	3722417	843.6
	"2007"	"2007"	"Pennsylvania"	"42"	125104	12563937	995.7
	"2007"	"2007"	"Rhode Island"	"44"	9723	1057315	919.6
	"2007"	"2007"	"South Carolina"	"45"	39439	4444110	887.4
	"2007"	"2007"	"South Dakota"	"46"	6826	791623	862.3
	"2007"	"2007"	"Tennessee"	"47"	57087	6175727	924.4
	"2007"	"2007"	"Texas"	"48"	160548	23831983	673.7
	"2007"	"2007"	"Utah"	"49"	14143	2597746	544.4
	"2007"	"2007"	"Vermont"	"50"	5179	623481	830.7
	"2007"	"2007"	"Virginia"	"51"	58225	7751000	751.2
	"2007"	"2007"	"Washington"	"53"	47323	6461587	732.4
	"2007"	"2007"	"West Virginia"	"54"	21086	1834052	1149.7
	"2007"	"2007"	"Wisconsin"	"55"	46241	5610775	824.1
	"2007"	"2007"	"Wyoming"	"56"	4266	534876	797.6
"Total"	"2007"	"2007"			2423712	301231207	804.6
	"2008"	"2008"	"Alabama"	"01"	47707	4718206	1011.1
	"2008"	"2008"	"Alaska"	"02"	3494	687455	508.3
	"2008"	"2008"	"Arizona"	"04"	45823	6280362	729.6
	"2008"	"2008"	"Arkansas"	"05"	29322	2874554	1020.1
	"2008"	"2008"	"California"	"06"	234766	36604337	641.4
	"2008"	"2008"	"Colorado"	"08"	31274	4889730	639.6
	"2008"	"2008"	"Connecticut"	"09"	28794	3545579	812.1
	"2008"	"2008"	"Delaware"	"10"	7622	883874	862.3
	"2008"	"2008"	"District of Columbia"	"11"	5140	580236	885.8
	"2008"	"2008"	"Florida"	"12"	170703	18527305	921.4
	"2008"	"2008"	"Georgia"	"13"	69640	9504843	732.7
	"2008"	"2008"	"Hawaii"	"15"	9501	1332213	713.2
	"2008"	"2008"	"Idaho"	"16"	10962	1534320	714.5
	"2008"	"2008"	"Illinois"	"17"	103471	12747038	811.7
	"2008"	"2008"	"Indiana"	"18"	56752	6424806	883.3
	"2008"	"2008"	"Iowa"	"19"	28541	3016734	946.1
	"2008"	"2008"	"Kansas"	"20"	24975	2808076	889.4
	"2008"	"2008"	"Kentucky"	"21"	41329	4289878	963.4
	"2008"	"2008"	"Louisiana"	"22"	41220	4435586	929.3
	"2008"	"2008"	"Maine"	"23"	12541	1330509	942.6
	"2008"	"2008"	"Maryland"	"24"	43892	5684965	772.1
	"2008"	"2008"	"Massachusetts"	"25"	53518	6468967	827.3
	"2008"	"2008"	"Michigan"	"26"	88445	9946889	889.2
	"2008"	"2008"	"Minnesota"	"27"	38499	5247018	733.7
	"2008"	"2008"	"Mississippi"	"28"	28984	2947806	983.2
	"2008"	"2008"	"Missouri"	"29"	56578	5923916	955.1
	"2008"	"2008"	"Montana"	"30"	8913	976415	912.8
	"2008"	"2008"	"Nebraska"	"31"	15461	1796378	860.7
	"2008"	"2008"	"Nevada"	"32"	19335	2653630	728.6
	"2008"	"2008"	"New Hampshire"	"33"	10268	1315906	780.3
	"2008"	"2008"	"New Jersey"	"34"	70026	8711090	803.9
	"2008"	"2008"	"New Mexico"	"35"	16005	2010662	796.0
	"2008"	"2008"	"New York"	"36"	148698	19212436	774.0
	"2008"	"2008"	"North Carolina"	"37"	77283	9309449	830.2
	"2008"	"2008"	"North Dakota"	"38"	5871	657569	892.8
	"2008"	"2008"	"Ohio"	"39"	109767	11515391	953.2
	"2008"	"2008"	"Oklahoma"	"40"	37014	3668976	1008.8
	"2008"	"2008"	"Oregon"	"41"	31967	3768748	848.2
	"2008"	"2008"	"Pennsylvania"	"42"	127462	12612285	1010.6
	"2008"	"2008"	"Rhode Island"	"44"	9738	1055003	923.0
	"2008"	"2008"	"South Carolina"	"45"	40289	4528996	889.6
	"2008"	"2008"	"South Dakota"	"46"	7083	799124	886.3
	"2008"	"2008"	"Tennessee"	"47"	58820	6247411	941.5
	"2008"	"2008"	"Texas"	"48"	164914	24309039	678.4
	"2008"	"2008"	"Utah"	"49"	14040	2663029	527.2
	"2008"	"2008"	"Vermont"	"50"	5211	624151	834.9
	"2008"	"2008"	"Virginia"	"51"	59100	7833496	754.5
	"2008"	"2008"	"Washington"	"53"	48627	6562231	741.0
	"2008"	"2008"	"West Virginia"	"54"	21557	1840310	1171.4
	"2008"	"2008"	"Wisconsin"	"55"	46815	5640996	829.9
	"2008"	"2008"	"Wyoming"	"56"	4227	546043	774.1
"Total"	"2008"	"2008"			2471984	304093966	812.9
	"2009"	"2009"	"Alabama"	"01"	47470	4757938	997.7
	"2009"	"2009"	"Alaska"	"02"	3618	698895	517.7
	"2009"	"2009"	"Arizona"	"04"	45816	6343154	722.3
	"2009"	"2009"	"Arkansas"	"05"	28673	2896843	989.8
	"2009"	"2009"	"California"	"06"	232736	36961229	629.7
	"2009"	"2009"	"Colorado"	"08"	31173	4972195	626.9
	"2009"	"2009"	"Connecticut"	"09"	28585	3561807	802.5
	"2009"	"2009"	"Delaware"	"10"	7534	891730	844.9
	"2009"	"2009"	"District of Columbia"	"11"	4834	592228	816.2
	"2009"	"2009"	"Florida"	"12"	169924	18652644	911.0
	"2009"	"2009"	"Georgia"	"13"	69712	9620846	724.6
	"2009"	"2009"	"Hawaii"	"15"	9914	1346717	736.2
	"2009"	"2009"	"Idaho"	"16"	11098	1554439	714.0
	"2009"	"2009"	"Illinois"	"17"	100056	12796778	781.9
	"2009"	"2009"	"Indiana"	"18"	55973	6459325	866.5
	"2009"	"2009"	"Iowa"	"19"	27544	3032870	908.2
	"2009"	"2009"	"Kansas"	"20"	24024	2832704	848.1
	"2009"	"2009"	"Kentucky"	"21"	41380	4317074	958.5
	"2009"	"2009"	"Louisiana"	"22"	40282	4491648	896.8
	"2009"	"2009"	"Maine"	"23"	12594	1329590	947.2
	"2009"	"2009"	"Maryland"	"24"	43843	5730388	765.1
	"2009"	"2009"	"Massachusetts"	"25"	52308	6517613	802.6
	"2009"	"2009"	"Michigan"	"26"	86455	9901591	873.1
	"2009"	"2009"	"Minnesota"	"27"	37851	5281203	716.7
	"2009"	"2009"	"Mississippi"	"28"	28275	2958774	955.6
	"2009"	"2009"	"Missouri"	"29"	54263	5961088	910.3
	"2009"	"2009"	"Montana"	"30"	8730	983982	887.2
	"2009"	"2009"	"Nebraska"	"31"	14810	1812683	817.0
	"2009"	"2009"	"Nevada"	"32"	19224	2684665	716.1
	"2009"	"2009"	"New Hampshire"	"33"	10100	1316102	767.4
	"2009"	"2009"	"New Jersey"	"34"	68277	8755602	779.8
	"2009"	"2009"	"New Mexico"	"35"	15643	2036802	768.0
	"2009"	"2009"	"New York"	"36"	146475	19307066	758.7
	"2009"	"2009"	"North Carolina"	"37"	77117	9449566	816.1
	"2009"	"2009"	"North Dakota"	"38"	5914	664968	889.4
	"2009"	"2009"	"Ohio"	"39"	107156	11528896	929.5
	"2009"	"2009"	"Oklahoma"	"40"	35601	3717572	957.6
	"2009"	"2009"	"Oregon"	"41"	31636	3808600	830.6
	"2009"	"2009"	"Pennsylvania"	"42"	124780	12666858	985.1
	"2009"	"2009"	"Rhode Island"	"44"	9395	1053646	891.7
	"2009"	"2009"	"South Carolina"	"45"	40449	4589872	881.3
	"2009"	"2009"	"South Dakota"	"46"	6923	807067	857.8
	"2009"	"2009"	"Tennessee"	"47"	58288	6306019	924.3
	"2009"	"2009"	"Texas"	"48"	163249	24801761	658.2
	"2009"	"2009"	"Utah"	"49"	14138	2723421	519.1
	"2009"	"2009"	"Vermont"	"50"	5034	624817	805.7
	"2009"	"2009"	"Virginia"	"51"	58653	7925937	740.0
	"2009"	"2009"	"Washington"	"53"	48270	6667426	724.0
	"2009"	"2009"	"West Virginia"	"54"	21386	1847775	1157.4
	"2009"	"2009"	"Wisconsin"	"55"	45697	5669264	806.0
	"2009"	"2009"	"Wyoming"	"56"	4283	559851	765.0
"Total"	"2009"	"2009"			2437163	306771529	794.5
	"2010"	"2010"	"Alabama"	"01"	48038	4779736	1005.0
	"2010"	"2010"	"Alaska"	"02"	3728	710231	524.9
	"2010"	"2010"	"Arizona"	"04"	46762	6392017	731.6
	"2010"	"2010"	"Arkansas"	"05"	28916	2915918	991.7
	"2010"	"2010"	"California"	"06"	234012	37253956	628.2
	"2010"	"2010"	"Colorado"	"08"	31465	5029196	625.6
	"2010"	"2010"	"Connecticut"	"09"	28692	3574097	802.8
	"2010"	"2010"	"Delaware"	"10"	7706	897934	858.2
	"2010"	"2010"	"District of Columbia"	"11"	4672	601723	776.4
	"2010"	"2010"	"Florida"	"12"	173791	18801310	924.4
	"2010"	"2010"	"Georgia"	"13"	71263	9687653	735.6
	"2010"	"2010"	"Hawaii"	"15"	9617	1360301	707.0
	"2010"	"2010"	"Idaho"	"16"	11429	1567582	729.1
	"2010"	"2010"	"Illinois"	"17"	99931	12830632	778.8
	"2010"	"2010"	"Indiana"	"18"	56743	6483802	875.2
	"2010"	"2010"	"Iowa"	"19"	27745	3046355	910.8
	"2010"	"2010"	"Kansas"	"20"	24502	2853118	858.8
	"2010"	"2010"	"Kentucky"	"21"	41983	4339367	967.5
	"2010"	"2010"	"Louisiana"	"22"	40667	4533372	897.1
	"2010"	"2010"	"Maine"	"23"	12750	1328361	959.8
	"2010"	"2010"	"Maryland"	"24"	43325	5773552	750.4
	"2010"	"2010"	"Massachusetts"	"25"	52583	6547629	803.1
	"2010"	"2010"	"Michigan"	"26"	88021	9883640	890.6
	"2010"	"2010"	"Minnesota"	"27"	38972	5303925	734.8
	"2010"	"2010"	"Mississippi"	"28"	28965	2967297	976.1
	"2010"	"2010"	"Missouri"	"29"	55281	5988927	923.1
	"2010"	"2010"	"Montana"	"30"	8827	989415	892.1
	"2010"	"2010"	"Nebraska"	"31"	15171	1826341	830.7
	"2010"	"2010"	"Nevada"	"32"	19623	2700551	726.6
	"2010"	"2010"	"New Hampshire"	"33"	10201	1316470	774.9
	"2010"	"2010"	"New Jersey"	"34"	69495	8791894	790.4
	"2010"	"2010"	"New Mexico"	"35"	15931	2059179	773.7
	"2010"	"2010"	"New York"	"36"	146432	19378102	755.7
	"2010"	"2010"	"North Carolina"	"37"	78773	9535483	826.1
	"2010"	"2010"	"North Dakota"	"38"	5944	672591	883.7
	"2010"	"2010"	"Ohio"	"39"	108711	11536504	942.3
	"2010"	"2010"	"Oklahoma"	"40"	36529	3751351	973.8
	"2010"	"2010"	"Oregon"	"41"	31890	3831074	832.4
	"2010"	"2010"	"Pennsylvania"	"42"	124596	12702379	980.9
	"2010"	"2010"	"Rhode Island"	"44"	9579	1052567	910.1
	"2010"	"2010"	"South Carolina"	"45"	41614	4625364	899.7
	"2010"	"2010"	"South Dakota"	"46"	7100	814180	872.0
	"2010"	"2010"	"Tennessee"	"47"	59578	6346105	938.8
	"2010"	"2010"	"Texas"	"48"	166527	25145561	662.3
	"2010"	"2010"	"Utah"	"49"	14776	2763885	534.6
	"2010"	"2010"	"Vermont"	"50"	5380	625741	859.8
	"2010"	"2010"	"Virginia"	"51"	59032	8001024	737.8
	"2010"	"2010"	"Washington"	"53"	48146	6724540	716.0
	"2010"	"2010"	"West Virginia"	"54"	21275	1852994	1148.1
	"2010"	"2010"	"Wisconsin"	"55"	47308	5686986	831.9
	"2010"	"2010"	"Wyoming"	"56"	4438	563626	787.4
"Total"	"2010"	"2010"			2468435	308745538	799.5
	"2011"	"2011"	"Alabama"	"01"	48681	4799918	1014.2
	"2011"	"2011"	"Alaska"	"02"	3849	722713	532.6
	"2011"	"2011"	"Arizona"	"04"	48381	6467163	748.1
	"2011"	"2011"	"Arkansas"	"05"	29653	2939493	1008.8
	"2011"	"2011"	"California"	"06"	239942	37676861	636.8
	"2011"	"2011"	"Colorado"	"08"	32563	5118360	636.2
	"2011"	"2011"	"Connecticut"	"09"	29526	3589893	822.5
	"2011"	"2011"	"Delaware"	"10"	7845	907924	864.1
	"2011"	"2011"	"District of Columbia"	"11"	4589	620477	739.6
	"2011"	"2011"	"Florida"	"12"	173976	19096952	911.0
	"2011"	"2011"	"Georgia"	"13"	71248	9811610	726.2
	"2011"	"2011"	"Hawaii"	"15"	9923	1377864	720.2
	"2011"	"2011"	"Idaho"	"16"	12027	1584143	759.2
	"2011"	"2011"	"Illinois"	"17"	101906	12860012	792.4
	"2011"	"2011"	"Indiana"	"18"	58202	6516480	893.2
	"2011"	"2011"	"Iowa"	"19"	28184	3065223	919.5
	"2011"	"2011"	"Kansas"	"20"	25116	2869503	875.3
	"2011"	"2011"	"Kentucky"	"21"	42626	4369354	975.6
	"2011"	"2011"	"Louisiana"	"22"	40890	4575404	893.7
	"2011"	"2011"	"Maine"	"23"	13001	1328231	978.8
	"2011"	"2011"	"Maryland"	"24"	43745	5843603	748.6
	"2011"	"2011"	"Massachusetts"	"25"	53710	6611923	812.3
	"2011"	"2011"	"Michigan"	"26"	89508	9876213	906.3
	"2011"	"2011"	"Minnesota"	"27"	39820	5348562	744.5
	"2011"	"2011"	"Mississippi"	"28"	29278	2978162	983.1
	"2011"	"2011"	"Missouri"	"29"	55848	6010717	929.1
	"2011"	"2011"	"Montana"	"30"	9115	997821	913.5
	"2011"	"2011"	"Nebraska"	"31"	15476	1842283	840.0
	"2011"	"2011"	"Nevada"	"32"	20343	2718379	748.4
	"2011"	"2011"	"New Hampshire"	"33"	10823	1318473	820.9
	"2011"	"2011"	"New Jersey"	"34"	70558	8841243	798.1
	"2011"	"2011"	"New Mexico"	"35"	16452	2077756	791.8
	"2011"	"2011"	"New York"	"36"	149174	19519529	764.2
	"2011"	"2011"	"North Carolina"	"37"	79882	9650963	827.7
	"2011"	"2011"	"North Dakota"	"38"	5965	685476	870.2
	"2011"	"2011"	"Ohio"	"39"	111427	11544824	965.2
	"2011"	"2011"	"Oklahoma"	"40"	37175	3786274	981.8
	"2011"	"2011"	"Oregon"	"41"	32788	3868031	847.7
	"2011"	"2011"	"Pennsylvania"	"42"	128237	12744293	1006.2
	"2011"	"2011"	"Rhode Island"	"44"	9581	1052451	910.4
	"2011"	"2011"	"South Carolina"	"45"	42072	4672637	900.4
	"2011"	"2011"	"South Dakota"	"46"	7314	824398	887.2
	"2011"	"2011"	"Tennessee"	"47"	60541	6397634	946.3
	"2011"	"2011"	"Texas"	"48"	168640	25646389	657.6
	"2011"	"2011"	"Utah"	"49"	15266	2816124	542.1
	"2011"	"2011"	"Vermont"	"50"	5433	626730	866.9
	"2011"	"2011"	"Virginia"	"51"	60804	8110035	749.7
	"2011"	"2011"	"Washington"	"53"	49691	6822520	728.3
	"2011"	"2011"	"West Virginia"	"54"	21867	1854972	1178.8
	"2011"	"2011"	"Wisconsin"	"55"	48410	5709640	847.9
	"2011"	"2011"	"Wyoming"	"56"	4387	567725	772.7
"Total"	"2011"	"2011"			2515458	311663358	807.1
	"2012"	"2012"	"Alabama"	"01"	49301	4815960	1023.7
	"2012"	"2012"	"Alaska"	"02"	3912	731089	535.1
	"2012"	"2012"	"Arizona"	"04"	49549	6549634	756.5
	"2012"	"2012"	"Arkansas"	"05"	30117	2950685	1020.7
	"2012"	"2012"	"California"	"06"	242554	38011074	638.1
	"2012"	"2012"	"Colorado"	"08"	33133	5189867	638.4
	"2012"	"2012"	"Connecticut"	"09"	29316	3593795	815.7
	"2012"	"2012"	"Delaware"	"10"	7875	916993	858.8
	"2012"	"2012"	"District of Columbia"	"11"	4650	635327	731.9
	"2012"	"2012"	"Florida"	"12"	177291	19344156	916.5
	"2012"	"2012"	"Georgia"	"13"	72847	9914668	734.7
	"2012"	"2012"	"Hawaii"	"15"	10274	1391820	738.2
	"2012"	"2012"	"Idaho"	"16"	11998	1595911	751.8
	"2012"	"2012"	"Illinois"	"17"	102433	12870798	795.9
	"2012"	"2012"	"Indiana"	"18"	59332	6537743	907.5
	"2012"	"2012"	"Iowa"	"19"	28389	3076310	922.8
	"2012"	"2012"	"Kansas"	"20"	25145	2885262	871.5
	"2012"	"2012"	"Kentucky"	"21"	43664	4384799	995.8
	"2012"	"2012"	"Louisiana"	"22"	42320	4603429	919.3
	"2012"	"2012"	"Maine"	"23"	12870	1328895	968.5
	"2012"	"2012"	"Maryland"	"24"	44477	5889651	755.2
	"2012"	"2012"	"Massachusetts"	"25"	53177	6658008	798.7
	"2012"	"2012"	"Michigan"	"26"	89901	9887238	909.3
	"2012"	"2012"	"Minnesota"	"27"	40016	5380285	743.8
	"2012"	"2012"	"Mississippi"	"28"	29544	2984945	989.8
	"2012"	"2012"	"Missouri"	"29"	56094	6025415	931.0
	"2012"	"2012"	"Montana"	"30"	8976	1005196	893.0
	"2012"	"2012"	"Nebraska"	"31"	15659	1855725	843.8
	"2012"	"2012"	"Nevada"	"32"	20785	2752565	755.1
	"2012"	"2012"	"New Hampshire"	"33"	10730	1321182	812.2
	"2012"	"2012"	"New Jersey"	"34"	70534	8873211	794.9
	"2012"	"2012"	"New Mexico"	"35"	16710	2083784	801.9
	"2012"	"2012"	"New York"	"36"	148991	19602769	760.1
	"2012"	"2012"	"North Carolina"	"37"	81925	9746175	840.6
	"2012"	"2012"	"North Dakota"	"38"	6038	702087	860.0
	"2012"	"2012"	"Ohio"	"39"	112498	11550839	973.9
	"2012"	"2012"	"Oklahoma"	"40"	36870	3817054	965.9
	"2012"	"2012"	"Oregon"	"41"	32759	3899116	840.2
	"2012"	"2012"	"Pennsylvania"	"42"	126981	12771854	994.2
	"2012"	"2012"	"Rhode Island"	"44"	9354	1052901	888.4
	"2012"	"2012"	"South Carolina"	"45"	43198	4720760	915.1
	"2012"	"2012"	"South Dakota"	"46"	7333	834441	878.8
	"2012"	"2012"	"Tennessee"	"47"	61956	6454306	959.9
	"2012"	"2012"	"Texas"	"48"	174187	26071655	668.1
	"2012"	"2012"	"Utah"	"49"	15676	2855782	548.9
	"2012"	"2012"	"Vermont"	"50"	5491	626444	876.5
	"2012"	"2012"	"Virginia"	"51"	61564	8192048	751.5
	"2012"	"2012"	"Washington"	"53"	50105	6895226	726.7
	"2012"	"2012"	"West Virginia"	"54"	21915	1856560	1180.4
	"2012"	"2012"	"Wisconsin"	"55"	48384	5726177	845.0
	"2012"	"2012"	"Wyoming"	"56"	4481	576765	776.9
"Total"	"2012"	"2012"			2543279	313998379	810.0
	"2013"	"2013"	"Alabama"	"01"	50189	4829479	1039.2
	"2013"	"2013"	"Alaska"	"02"	3997	736879	542.4
	"2013"	"2013"	"Arizona"	"04"	50534	6624617	762.8
	"2013"	"2013"	"Arkansas"	"05"	30437	2958663	1028.7
	"2013"	"2013"	"California"	"06"	248359	38335203	647.9
	"2013"	"2013"	"Colorado"	"08"	33712	5267603	640.0
	"2013"	"2013"	"Connecticut"	"09"	29632	3596003	824.0
	"2013"	"2013"	"Delaware"	"10"	7967	925395	860.9
	"2013"	"2013"	"District of Columbia"	"11"	4719	649165	726.9
	"2013"	"2013"	"Florida"	"12"	181112	19582022	924.9
	"2013"	"2013"	"Georgia"	"13"	75088	9984938	752.0
	"2013"	"2013"	"Hawaii"	"15"	10505	1406481	746.9
	"2013"	"2013"	"Idaho"	"16"	12434	1612011	771.3
	"2013"	"2013"	"Illinois"	"17"	103401	12879505	802.8
	"2013"	"2013"	"Indiana"	"18"	60716	6569102	924.3
	"2013"	"2013"	"Iowa"	"19"	28948	3091930	936.2
	"2013"	"2013"	"Kansas"	"20"	25414	2892821	878.5
	"2013"	"2013"	"Kentucky"	"21"	43759	4400477	994.4
	"2013"	"2013"	"Louisiana"	"22"	43270	4626402	935.3
	"2013"	"2013"	"Maine"	"23"	13547	1329076	1019.3
	"2013"	"2013"	"Maryland"	"24"	45689	5931129	770.3
	"2013"	"2013"	"Massachusetts"	"25"	54567	6706786	813.6
	"2013"	"2013"	"Michigan"	"26"	92408	9898982	933.5
	"2013"	"2013"	"Minnesota"	"27"	40987	5418521	756.4
	"2013"	"2013"	"Mississippi"	"28"	30703	2990482	1026.7
	"2013"	"2013"	"Missouri"	"29"	57444	6042711	950.6
	"2013"	"2013"	"Montana"	"30"	9511	1014314	937.7
	"2013"	"2013"	"Nebraska"	"31"	15754	1868559	843.1
	"2013"	"2013"	"Nevada"	"32"	21468	2786464	770.4
	"2013"	"2013"	"New Hampshire"	"33"	10897	1322687	823.9
	"2013"	"2013"	"New Jersey"	"34"	71403	8899162	802.4
	"2013"	"2013"	"New Mexico"	"35"	16805	2085193	805.9
	"2013"	"2013"	"New York"	"36"	150919	19673546	767.1
	"2013"	"2013"	"North Carolina"	"37"	83329	9841590	846.7
	"2013"	"2013"	"North Dakota"	"38"	6233	724019	860.9
	"2013"	"2013"	"Ohio"	"39"	113258	11570022	978.9
	"2013"	"2013"	"Oklahoma"	"40"	38384	3852415	996.4
	"2013"	"2013"	"Oregon"	"41"	33939	3925751	864.5
	"2013"	"2013"	"Pennsylvania"	"42"	129123	12781338	1010.2
	"2013"	"2013"	"Rhode Island"	"44"	9792	1053033	929.9
	"2013"	"2013"	"South Carolina"	"45"	44582	4767894	935.0
	"2013"	"2013"	"South Dakota"	"46"	7099	844922	840.2
	"2013"	"2013"	"Tennessee"	"47"	63406	6494821	976.3
	"2013"	"2013"	"Texas"	"48"	179183	26473525	676.8
	"2013"	"2013"	"Utah"	"49"	16366	2902663	563.8
	"2013"	"2013"	"Vermont"	"50"	5639	627140	899.2
	"2013"	"2013"	"Virginia"	"51"	62716	8262692	759.0
	"2013"	"2013"	"Washington"	"53"	51264	6968006	735.7
	"2013"	"2013"	"West Virginia"	"54"	21843	1853231	1178.6
	"2013"	"2013"	"Wisconsin"	"55"	50026	5742854	871.1
	"2013"	"2013"	"Wyoming"	"56"	4516	582684	775.0
"Total"	"2013"	"2013"			2596993	316204908	821.3
	"2014"	"2014"	"Alabama"	"01"	50215	4843214	1036.8
	"2014"	"2014"	"Alaska"	"02"	4128	736705	560.3
	"2014"	"2014"	"Arizona"	"04"	51538	6719993	766.9
	"2014"	"2014"	"Arkansas"	"05"	30467	2966912	1026.9
	"2014"	"2014"	"California"	"06"	245929	38680810	635.8
	"2014"	"2014"	"Colorado"	"08"	35237	5349648	658.7
	"2014"	"2014"	"Connecticut"	"09"	29860	3591873	831.3
	"2014"	"2014"	"Delaware"	"10"	8260	934948	883.5
	"2014"	"2014"	"District of Columbia"	"11"	4723	659005	716.7
	"2014"	"2014"	"Florida"	"12"	185956	19888741	935.0
	"2014"	"2014"	"Georgia"	"13"	76887	10087231	762.2
	"2014"	"2014"	"Hawaii"	"15"	10767	1416349	760.2
	"2014"	"2014"	"Idaho"	"16"	12613	1633532	772.1
	"2014"	"2014"	"Illinois"	"17"	105293	12867544	818.3
	"2014"	"2014"	"Indiana"	"18"	60940	6595233	924.0
	"2014"	"2014"	"Iowa"	"19"	29190	3108030	939.2
	"2014"	"2014"	"Kansas"	"20"	25793	2899360	889.6
	"2014"	"2014"	"Kentucky"	"21"	44838	4413057	1016.0
	"2014"	"2014"	"Louisiana"	"22"	43869	4647880	943.8
	"2014"	"2014"	"Maine"	"23"	13510	1330719	1015.2
	"2014"	"2014"	"Maryland"	"24"	45867	5967295	768.6
	"2014"	"2014"	"Massachusetts"	"25"	55200	6749911	817.8
	"2014"	"2014"	"Michigan"	"26"	93914	9915767	947.1
	"2014"	"2014"	"Minnesota"	"27"	41445	5453109	760.0
	"2014"	"2014"	"Mississippi"	"28"	30557	2992400	1021.2
	"2014"	"2014"	"Missouri"	"29"	58320	6060930	962.2
	"2014"	"2014"	"Montana"	"30"	9381	1022867	917.1
	"2014"	"2014"	"Nebraska"	"31"	15978	1881145	849.4
	"2014"	"2014"	"Nevada"	"32"	21793	2833013	769.3
	"2014"	"2014"	"New Hampshire"	"33"	11516	1328743	866.7
	"2014"	"2014"	"New Jersey"	"34"	71316	8925001	799.1
	"2014"	"2014"	"New Mexico"	"35"	17579	2083024	843.9
	"2014"	"2014"	"New York"	"36"	149944	19718515	760.4
	"2014"	"2014"	"North Carolina"	"37"	85367	9934399	859.3
	"2014"	"2014"	"North Dakota"	"38"	6184	739904	835.8
	"2014"	"2014"	"Ohio"	"39"	114509	11594408	987.6
	"2014"	"2014"	"Oklahoma"	"40"	38464	3877499	992.0
	"2014"	"2014"	"Oregon"	"41"	34151	3968371	860.6
	"2014"	"2014"	"Pennsylvania"	"42"	128434	12790565	1004.1
	"2014"	"2014"	"Rhode Island"	"44"	9770	1054480	926.5
	"2014"	"2014"	"South Carolina"	"45"	45454	4828430	941.4
	"2014"	"2014"	"South Dakota"	"46"	7507	852561	880.5
	"2014"	"2014"	"Tennessee"	"47"	64661	6544663	988.0
	"2014"	"2014"	"Texas"	"48"	183912	26944751	682.6
	"2014"	"2014"	"Utah"	"49"	16719	2941836	568.3
	"2014"	"2014"	"Vermont"	"50"	5623	626984	896.8
	"2014"	"2014"	"Virginia"	"51"	63598	8317372	764.6
	"2014"	"2014"	"Washington"	"53"	52099	7054196	738.6
	"2014"	"2014"	"West Virginia"	"54"	22186	1848514	1200.2
	"2014"	"2014"	"Wisconsin"	"55"	50291	5758377	873.4
	"2014"	"2014"	"Wyoming"	"56"	4666	583642	799.5
"Total"	"2014"	"2014"			2626418	318563456	824.5
	"2015"	"2015"	"Alabama"	"01"	51909	4853875	1069.4
	"2015"	"2015"	"Alaska"	"02"	4316	737709	585.1
	"2015"	"2015"	"Arizona"	"04"	54299	6817565	796.5
	"2015"	"2015"	"Arkansas"	"05"	31617	2977853	1061.7
	"2015"	"2015"	"California"	"06"	259206	38993940	664.7
	"2015"	"2015"	"Colorado"	"08"	36349	5448819	667.1
